ID	ID_merged	date	siteID	elevation_m_asl	blockID	warming	individual_nr	species	trait	value	merged	flag
DLH6245	BZG9928_DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Leontodon autumnalis	n_percent	2.41	NA	NA
BZG9928	BZG9928_DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	2	Leontodon autumnalis	c_n	17.431535269709542	NA	NA
DLH6245	BZG9928_DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Leontodon autumnalis	c_n	17.431535269709542	NA	NA
BZG9928	BZG9928_DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	2	Leontodon autumnalis	d15n	-0.819	NA	NA
DLH6245	BZG9928_DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Leontodon autumnalis	d15n	-0.819	NA	NA
BZG9928	BZG9928_DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	2	Leontodon autumnalis	d13c	-31.272000000000002	NA	NA
DLH6245	BZG9928_DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Leontodon autumnalis	d13c	-31.272000000000002	NA	NA
EAS7015	EAS7015_EAR4165	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Poa alpina	c_percent	43.19	NA	NA
EAR4165	EAS7015_EAR4165	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Poa alpina	c_percent	43.19	NA	NA
EAS7015	EAS7015_EAR4165	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Poa alpina	n_percent	1.25	NA	NA
EAR4165	EAS7015_EAR4165	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Poa alpina	n_percent	1.25	NA	NA
EAS7015	EAS7015_EAR4165	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Poa alpina	c_n	34.552	NA	NA
EAR4165	EAS7015_EAR4165	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Poa alpina	c_n	34.552	NA	NA
EAS7015	EAS7015_EAR4165	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Poa alpina	d15n	0.31600000000000006	NA	NA
EAR4165	EAS7015_EAR4165	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Poa alpina	d15n	0.31600000000000006	NA	NA
EAS7015	EAS7015_EAR4165	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Poa alpina	d13c	-29.517	NA	NA
EAR4165	EAS7015_EAR4165	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Poa alpina	d13c	-29.517	NA	NA
DKB0926	DKB0926	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Agrostis capillaris	c_percent	44.58	NA	NA
DKB0926	DKB0926	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Agrostis capillaris	n_percent	2.72	NA	NA
DKB0926	DKB0926	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Agrostis capillaris	c_n	16.38970588235294	NA	NA
DKB0926	DKB0926	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Agrostis capillaris	d15n	-3.573	NA	NA
DKB0926	DKB0926	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Agrostis capillaris	d13c	-30.998	NA	NA
DKF1932	DKF1932	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Agrostis capillaris	c_percent	40.29	NA	NA
DKF1932	DKF1932	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Agrostis capillaris	n_percent	2.57	NA	NA
DKF1932	DKF1932	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Agrostis capillaris	c_n	15.677042801556421	NA	NA
DKF1932	DKF1932	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Agrostis capillaris	d15n	-0.285	NA	NA
DKF1932	DKF1932	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Agrostis capillaris	d13c	-30.554000000000002	NA	NA
DKN6314	DKN6314	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Alchemilla alpina	c_percent	49.06	NA	NA
DKN6314	DKN6314	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Alchemilla alpina	n_percent	1.59	NA	NA
DKN6314	DKN6314	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Alchemilla alpina	c_n	30.855345911949687	NA	NA
DKN6314	DKN6314	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Alchemilla alpina	d15n	0.395	NA	NA
DKN6314	DKN6314	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Alchemilla alpina	d13c	-28.558	NA	NA
DYU0930	DYU0930	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Betula nana	c_percent	49.23	NA	NA
DYU0930	DYU0930	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Betula nana	n_percent	2.28	NA	NA
DYU0930	DYU0930	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Betula nana	c_n	21.592105263157894	NA	NA
DYU0930	DYU0930	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Betula nana	d15n	-4.3420000000000005	NA	NA
DYU0930	DYU0930	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Betula nana	d13c	-30.73	NA	NA
DVZ2676	DVZ2676	2022-07-27	Gudmedalen	1213	Gud_1	C	6	Bistorta vivipara	c_percent	40.9	NA	NA
DVZ2676	DVZ2676	2022-07-27	Gudmedalen	1213	Gud_1	C	6	Bistorta vivipara	n_percent	3.18	NA	NA
DVZ2676	DVZ2676	2022-07-27	Gudmedalen	1213	Gud_1	C	6	Bistorta vivipara	c_n	12.861635220125786	NA	NA
DVZ2676	DVZ2676	2022-07-27	Gudmedalen	1213	Gud_1	C	6	Bistorta vivipara	d15n	-0.008000000000000007	NA	NA
DVZ2676	DVZ2676	2022-07-27	Gudmedalen	1213	Gud_1	C	6	Bistorta vivipara	d13c	-29.086	NA	NA
DYS2754	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Campanula rotundifolia	c_percent	43.41	NA	NA
EDU0323	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Campanula rotundifolia	c_percent	43.41	NA	NA
DIZ7098	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Campanula rotundifolia	c_percent	43.41	NA	NA
DYS2754	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Campanula rotundifolia	n_percent	3.04	NA	NA
EDU0323	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Campanula rotundifolia	n_percent	3.04	NA	NA
DIZ7098	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Campanula rotundifolia	n_percent	3.04	NA	NA
DYS2754	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Campanula rotundifolia	c_n	14.279605263157894	NA	NA
EDU0323	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Campanula rotundifolia	c_n	14.279605263157894	NA	NA
DIZ7098	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Campanula rotundifolia	c_n	14.279605263157894	NA	NA
DYS2754	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Campanula rotundifolia	d15n	0.10199999999999998	NA	NA
EDU0323	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Campanula rotundifolia	d15n	0.10199999999999998	NA	NA
DIZ7098	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Campanula rotundifolia	d15n	0.10199999999999998	NA	NA
DYS2754	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Campanula rotundifolia	d13c	-30.648	NA	NA
EDU0323	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Campanula rotundifolia	d13c	-30.648	NA	NA
DIZ7098	DYS2754_EDU0323_DIZ7098	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Campanula rotundifolia	d13c	-30.648	NA	NA
DIX0964	DIX0964	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Festuca rubra	c_percent	41.98	NA	NA
DIX0964	DIX0964	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Festuca rubra	n_percent	1.54	NA	NA
DIX0964	DIX0964	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Festuca rubra	c_n	27.25974025974026	NA	NA
DIX0964	DIX0964	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Festuca rubra	d15n	-2.073	NA	NA
DIX0964	DIX0964	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Festuca rubra	d13c	-30.782	NA	NA
DVM4313	DVM4313	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Nardus stricta	c_percent	46.61	NA	NA
DVM4313	DVM4313	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Nardus stricta	n_percent	2.2	NA	NA
DVM4313	DVM4313	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Nardus stricta	c_n	21.186363636363634	NA	NA
DVM4313	DVM4313	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Nardus stricta	d15n	-1.186	NA	NA
DVM4313	DVM4313	2022-07-27	Gudmedalen	1213	Gud_1	C	1	Nardus stricta	d13c	-27.573	NA	NA
DTC0411	DTC0411_DSA0786	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Veronica alpina	c_percent	46.37	NA	NA
DSA0786	DTC0411_DSA0786	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Veronica alpina	c_percent	46.37	NA	NA
DTC0411	DTC0411_DSA0786	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Veronica alpina	n_percent	1.85	NA	NA
DSA0786	DTC0411_DSA0786	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Veronica alpina	n_percent	1.85	NA	NA
DTC0411	DTC0411_DSA0786	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Veronica alpina	c_n	25.064864864864862	NA	NA
DSA0786	DTC0411_DSA0786	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Veronica alpina	c_n	25.064864864864862	NA	NA
DTC0411	DTC0411_DSA0786	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Veronica alpina	d15n	-0.634	NA	NA
DSA0786	DTC0411_DSA0786	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Veronica alpina	d15n	-0.634	NA	NA
DTC0411	DTC0411_DSA0786	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Veronica alpina	d13c	-28.709	NA	NA
DSA0786	DTC0411_DSA0786	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Veronica alpina	d13c	-28.709	NA	NA
DJX0884	DJX0884	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Agrostis capillaris	c_percent	42.5	NA	NA
DJX0884	DJX0884	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Agrostis capillaris	n_percent	2.54	NA	NA
DJX0884	DJX0884	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Agrostis capillaris	c_n	16.73228346456693	NA	NA
DJX0884	DJX0884	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Agrostis capillaris	d15n	0.9870000000000001	NA	NA
DJX0884	DJX0884	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Agrostis capillaris	d13c	-29.902	NA	NA
EGG0608	EGG0608	2022-07-27	Gudmedalen	1213	Gud_2	C	1	Avenella flexuosa	c_percent	45.81	NA	NA
EGG0608	EGG0608	2022-07-27	Gudmedalen	1213	Gud_2	C	1	Avenella flexuosa	n_percent	1.82	NA	NA
EGG0608	EGG0608	2022-07-27	Gudmedalen	1213	Gud_2	C	1	Avenella flexuosa	c_n	25.17032967032967	NA	NA
EGG0608	EGG0608	2022-07-27	Gudmedalen	1213	Gud_2	C	1	Avenella flexuosa	d15n	-1.839	NA	NA
EGG0608	EGG0608	2022-07-27	Gudmedalen	1213	Gud_2	C	1	Avenella flexuosa	d13c	-30.368	NA	NA
DVI2460	DVI2460	2022-07-27	Gudmedalen	1213	Gud_2	C	2	Geranium sylvaticum	c_percent	45.58	NA	NA
DVI2460	DVI2460	2022-07-27	Gudmedalen	1213	Gud_2	C	2	Geranium sylvaticum	n_percent	2.5	NA	NA
DVI2460	DVI2460	2022-07-27	Gudmedalen	1213	Gud_2	C	2	Geranium sylvaticum	c_n	18.232	NA	NA
DVI2460	DVI2460	2022-07-27	Gudmedalen	1213	Gud_2	C	2	Geranium sylvaticum	d15n	-4.112	NA	NA
DVI2460	DVI2460	2022-07-27	Gudmedalen	1213	Gud_2	C	2	Geranium sylvaticum	d13c	-27.167	NA	NA
DZY7895	DZY7895	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Achillea millefolium	c_percent	44.09	NA	NA
DZY7895	DZY7895	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Achillea millefolium	n_percent	2.52	NA	NA
DZY7895	DZY7895	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Achillea millefolium	c_n	17.496031746031747	NA	NA
DZY7895	DZY7895	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Achillea millefolium	d15n	-1.951	NA	NA
DZY7895	DZY7895	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Achillea millefolium	d13c	-30.491	NA	NA
ECC0072	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Campanula rotundifolia	c_percent	48.09	NA	NA
EJW3447	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Campanula rotundifolia	c_percent	48.09	NA	NA
EJX1181	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	3	Campanula rotundifolia	c_percent	48.09	NA	NA
ECC0072	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Campanula rotundifolia	n_percent	3.1	NA	NA
EJW3447	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Campanula rotundifolia	n_percent	3.1	NA	NA
EJX1181	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	3	Campanula rotundifolia	n_percent	3.1	NA	NA
ECC0072	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Campanula rotundifolia	c_n	15.512903225806452	NA	NA
EJW3447	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Campanula rotundifolia	c_n	15.512903225806452	NA	NA
EJX1181	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	3	Campanula rotundifolia	c_n	15.512903225806452	NA	NA
ECC0072	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Campanula rotundifolia	d15n	-1.4829999999999999	NA	NA
EJW3447	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Campanula rotundifolia	d15n	-1.4829999999999999	NA	NA
EJX1181	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	3	Campanula rotundifolia	d15n	-1.4829999999999999	NA	NA
ECC0072	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Campanula rotundifolia	d13c	-29.998	NA	NA
EJW3447	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Campanula rotundifolia	d13c	-29.998	NA	NA
EJX1181	ECC0072_EJW3447_EJX1181	2022-07-27	Gudmedalen	1213	Gud_2	W	3	Campanula rotundifolia	d13c	-29.998	NA	NA
ECB7033	ECB7033	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Carex bigelowii	c_percent	44.43	NA	NA
ECB7033	ECB7033	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Carex bigelowii	n_percent	2.31	NA	NA
ECB7033	ECB7033	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Carex bigelowii	c_n	19.233766233766232	NA	NA
ECB7033	ECB7033	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Carex bigelowii	d15n	0.489	NA	NA
ECB7033	ECB7033	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Carex bigelowii	d13c	-27.787	NA	NA
DVH7306	DVH7306	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Geranium sylvaticum	c_percent	47.63	NA	NA
DVH7306	DVH7306	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Geranium sylvaticum	n_percent	2.6	NA	NA
DVH7306	DVH7306	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Geranium sylvaticum	c_n	18.31923076923077	NA	NA
DVH7306	DVH7306	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Geranium sylvaticum	d15n	-2.235	NA	NA
DVH7306	DVH7306	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Geranium sylvaticum	d13c	-26.719	NA	NA
DXO7509	DXO7509	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Oxyria digyna	c_percent	40.74	NA	NA
DXO7509	DXO7509	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Oxyria digyna	n_percent	3.34	NA	NA
DXO7509	DXO7509	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Oxyria digyna	c_n	12.197604790419163	NA	NA
DXO7509	DXO7509	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Oxyria digyna	d15n	1.5979999999999999	NA	NA
DXO7509	DXO7509	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Oxyria digyna	d13c	-28.466	NA	NA
DYV7218	DYV7218	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Oxyria digyna	c_percent	41.01	NA	NA
DYV7218	DYV7218	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Oxyria digyna	n_percent	3.62	NA	NA
DYV7218	DYV7218	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Oxyria digyna	c_n	11.328729281767956	NA	NA
DYV7218	DYV7218	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Oxyria digyna	d15n	2.668	NA	NA
DYV7218	DYV7218	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Oxyria digyna	d13c	-27.022000000000002	NA	NA
DNV4838	DNV4838	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Salix herbacea	c_percent	51.5	NA	NA
DNV4838	DNV4838	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Salix herbacea	n_percent	2.7	NA	NA
DNV4838	DNV4838	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Salix herbacea	c_n	19.074074074074073	NA	NA
DNV4838	DNV4838	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Salix herbacea	d15n	-2.38	NA	NA
DNV4838	DNV4838	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Salix herbacea	d13c	-29.215	NA	NA
DZA5183	DZA5183	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Salix herbacea	c_percent	46.71	NA	NA
DZA5183	DZA5183	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Salix herbacea	n_percent	2.36	NA	NA
DZA5183	DZA5183	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Salix herbacea	c_n	19.792372881355934	NA	NA
DZA5183	DZA5183	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Salix herbacea	d15n	-2.837	NA	NA
DZA5183	DZA5183	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Salix herbacea	d13c	-28.323	NA	NA
DRZ8028	DRZ8028	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Sibbaldia procumbens	c_percent	44.3	NA	NA
DRZ8028	DRZ8028	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Sibbaldia procumbens	n_percent	1.86	NA	NA
DRZ8028	DRZ8028	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Sibbaldia procumbens	c_n	23.817204301075265	NA	NA
DRZ8028	DRZ8028	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Sibbaldia procumbens	d15n	-2.909	NA	NA
DRZ8028	DRZ8028	2022-07-27	Gudmedalen	1213	Gud_2	W	1	Sibbaldia procumbens	d13c	-27.351	NA	NA
DSQ1281	DSQ1281	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Sibbaldia procumbens	c_percent	44.73	NA	NA
DSQ1281	DSQ1281	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Sibbaldia procumbens	n_percent	2.2	NA	NA
DSQ1281	DSQ1281	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Sibbaldia procumbens	c_n	20.33181818181818	NA	NA
DSQ1281	DSQ1281	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Sibbaldia procumbens	d15n	-2.3369999999999997	NA	NA
DSQ1281	DSQ1281	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Sibbaldia procumbens	d13c	-27.424	NA	NA
DSJ6657	DSJ6657	2022-07-27	Gudmedalen	1213	Gud_2	W	3	Sibbaldia procumbens	c_percent	45.98	NA	NA
DSJ6657	DSJ6657	2022-07-27	Gudmedalen	1213	Gud_2	W	3	Sibbaldia procumbens	n_percent	1.77	NA	NA
DSJ6657	DSJ6657	2022-07-27	Gudmedalen	1213	Gud_2	W	3	Sibbaldia procumbens	c_n	25.9774011299435	NA	NA
DSJ6657	DSJ6657	2022-07-27	Gudmedalen	1213	Gud_2	W	3	Sibbaldia procumbens	d15n	-2.646	NA	NA
DSJ6657	DSJ6657	2022-07-27	Gudmedalen	1213	Gud_2	W	3	Sibbaldia procumbens	d13c	-26.488	NA	NA
DSB3048	DSB3048	2022-07-27	Gudmedalen	1213	Gud_2	W	4	Sibbaldia procumbens	c_percent	45.76	NA	NA
DSB3048	DSB3048	2022-07-27	Gudmedalen	1213	Gud_2	W	4	Sibbaldia procumbens	n_percent	1.68	NA	NA
DSB3048	DSB3048	2022-07-27	Gudmedalen	1213	Gud_2	W	4	Sibbaldia procumbens	c_n	27.238095238095237	NA	NA
DSB3048	DSB3048	2022-07-27	Gudmedalen	1213	Gud_2	W	4	Sibbaldia procumbens	d15n	-3.62	NA	NA
DSB3048	DSB3048	2022-07-27	Gudmedalen	1213	Gud_2	W	4	Sibbaldia procumbens	d13c	-27.328	NA	NA
DWA5227	DWA5227	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Viola biflora	c_percent	40.4	NA	NA
DWA5227	DWA5227	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Viola biflora	n_percent	2.77	NA	NA
DWA5227	DWA5227	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Viola biflora	c_n	14.584837545126353	NA	NA
DWA5227	DWA5227	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Viola biflora	d15n	0.31400000000000006	NA	NA
DWA5227	DWA5227	2022-07-27	Gudmedalen	1213	Gud_2	W	2	Viola biflora	d13c	-28.505	NA	NA
EEY4328	EEY4328	2022-07-27	Gudmedalen	1213	Gud_3	C	1	Achillea millefolium	c_percent	44.56	NA	NA
EEY4328	EEY4328	2022-07-27	Gudmedalen	1213	Gud_3	C	1	Achillea millefolium	n_percent	2.19	NA	NA
EEY4328	EEY4328	2022-07-27	Gudmedalen	1213	Gud_3	C	1	Achillea millefolium	c_n	20.34703196347032	NA	NA
EEY4328	EEY4328	2022-07-27	Gudmedalen	1213	Gud_3	C	1	Achillea millefolium	d15n	-3.668	NA	NA
EEY4328	EEY4328	2022-07-27	Gudmedalen	1213	Gud_3	C	1	Achillea millefolium	d13c	-30.053	NA	NA
EBS0394	EBS0394	2022-07-27	Gudmedalen	1213	Gud_3	C	4	Agrostis capillaris	c_percent	41.2	NA	NA
EBS0394	EBS0394	2022-07-27	Gudmedalen	1213	Gud_3	C	4	Agrostis capillaris	n_percent	2.05	NA	NA
EBS0394	EBS0394	2022-07-27	Gudmedalen	1213	Gud_3	C	4	Agrostis capillaris	c_n	20.09756097560976	NA	NA
EBS0394	EBS0394	2022-07-27	Gudmedalen	1213	Gud_3	C	4	Agrostis capillaris	d15n	-3.963	NA	NA
EBS0394	EBS0394	2022-07-27	Gudmedalen	1213	Gud_3	C	4	Agrostis capillaris	d13c	-30.387	NA	NA
DTR1120	DTR1120	2022-07-27	Gudmedalen	1213	Gud_3	C	1	Agrostis capillaris	c_percent	38.81	NA	NA
DTR1120	DTR1120	2022-07-27	Gudmedalen	1213	Gud_3	C	1	Agrostis capillaris	n_percent	1.41	NA	NA
DTR1120	DTR1120	2022-07-27	Gudmedalen	1213	Gud_3	C	1	Agrostis capillaris	c_n	27.524822695035464	NA	NA
DTR1120	DTR1120	2022-07-27	Gudmedalen	1213	Gud_3	C	1	Agrostis capillaris	d15n	-1.1880000000000002	NA	NA
DTR1120	DTR1120	2022-07-27	Gudmedalen	1213	Gud_3	C	1	Agrostis capillaris	d13c	-30.067999999999998	NA	NA
EAM6749	EAM6749_DLN2935	2022-07-27	Gudmedalen	1213	Gud_3	C	5	Agrostis capillaris	c_percent	41.21	NA	NA
DLN2935	EAM6749_DLN2935	2022-07-27	Gudmedalen	1213	Gud_3	C	7	Agrostis capillaris	c_percent	41.21	NA	NA
EAM6749	EAM6749_DLN2935	2022-07-27	Gudmedalen	1213	Gud_3	C	5	Agrostis capillaris	n_percent	1.35	NA	NA
DLN2935	EAM6749_DLN2935	2022-07-27	Gudmedalen	1213	Gud_3	C	7	Agrostis capillaris	n_percent	1.35	NA	NA
EAM6749	EAM6749_DLN2935	2022-07-27	Gudmedalen	1213	Gud_3	C	5	Agrostis capillaris	c_n	30.525925925925925	NA	NA
DLN2935	EAM6749_DLN2935	2022-07-27	Gudmedalen	1213	Gud_3	C	7	Agrostis capillaris	c_n	30.525925925925925	NA	NA
EAM6749	EAM6749_DLN2935	2022-07-27	Gudmedalen	1213	Gud_3	C	5	Agrostis capillaris	d15n	-3.8970000000000002	NA	NA
DLN2935	EAM6749_DLN2935	2022-07-27	Gudmedalen	1213	Gud_3	C	7	Agrostis capillaris	d15n	-3.8970000000000002	NA	NA
EAM6749	EAM6749_DLN2935	2022-07-27	Gudmedalen	1213	Gud_3	C	5	Agrostis capillaris	d13c	-29.747999999999998	NA	NA
DLN2935	EAM6749_DLN2935	2022-07-27	Gudmedalen	1213	Gud_3	C	7	Agrostis capillaris	d13c	-29.747999999999998	NA	NA
DVG4592	DVG4592_EBT6214_EEX0245	2022-07-27	Gudmedalen	1213	Gud_3	C	2	Agrostis capillaris	c_percent	40.22	NA	NA
EBT6214	DVG4592_EBT6214_EEX0245	2022-07-27	Gudmedalen	1213	Gud_3	C	6	Agrostis capillaris	c_percent	40.22	NA	NA
EEX0245	DVG4592_EBT6214_EEX0245	2022-07-27	Gudmedalen	1213	Gud_3	C	3	Agrostis capillaris	c_percent	40.22	NA	NA
DVG4592	DVG4592_EBT6214_EEX0245	2022-07-27	Gudmedalen	1213	Gud_3	C	2	Agrostis capillaris	n_percent	1.67	NA	NA
EBT6214	DVG4592_EBT6214_EEX0245	2022-07-27	Gudmedalen	1213	Gud_3	C	6	Agrostis capillaris	n_percent	1.67	NA	NA
EEX0245	DVG4592_EBT6214_EEX0245	2022-07-27	Gudmedalen	1213	Gud_3	C	3	Agrostis capillaris	n_percent	1.67	NA	NA
DVG4592	DVG4592_EBT6214_EEX0245	2022-07-27	Gudmedalen	1213	Gud_3	C	2	Agrostis capillaris	c_n	24.08383233532934	NA	NA
EBT6214	DVG4592_EBT6214_EEX0245	2022-07-27	Gudmedalen	1213	Gud_3	C	6	Agrostis capillaris	c_n	24.08383233532934	NA	NA
